Crusade,1096,1270,1096@1270
The 1st Crusade,1096,1099,1096@1999
Kingdom of Jerusalem,1099,1291,1099@1291
The 2nd Crusade,1147,1149,1147@49 years
Saladin,1138,1193,1138 years@93 years
Salahu Affine,1138,1193,1138@93
Ayyub Morning,1169,1250,1169@1250
The Third Crusade,1189,1192,1189@92
The 4th Crusade,1202,1204,1202,2004
Latin Empire,1204,1261,1204@61 years
Juvenile Crusade,1212,1212,1212
The 5th Crusade,1228,1229,1228@29 years
Louis XVII,1214,1270,1214 years@70 years
The 6th Crusade,1248,1254,1248@54 years
The 7th Crusade,1270,1270,1270
Delegation of Laterano,1215,1215,1215
The 4th Laterano Association,1215,1215,1215
Philip IV,1268,1314,1268@1314
Anani affair,1303,1303,1303
Clemens V,1264,1314,1264@1314
Papal Babylonian Captive,1309,1377,1309@77
Church division,1378,1417,1378@1417
Large cisma,1378,1417,1378@1417
Wycliffe,1320,1384,around 1320@84
Council of Constance,1414,1418,1414@18 years
Konstanz Public Religious Conference,1414,1418,1414@18 years
Bush,1370,1415,around 1370@1415
Bush War,1419,1436,1419@36 years
Jackley's Ran,1358,1358,1358
Watt = Tyler's turbulence,1381,1381,1381
John = Ball,1381,1381,1381
Norman morning,1066,1154,1066@1154
William I,1027,1087,around 1997@87 years
Plantaginet Morning,1154,1399,1154@1399
Great Charter,1215,1215,1215
Magna = Carta,1215,1215,1215
Henri III,1207,1272,1207 years@72 years
Simon-de-Montfort,1208,1265,around 120 years@65 years
Edward I,1239,1307,1239@1307
Model Council,1295,1295,1295
Capette morning,987,1328,987@1328
Philip II,1165,1223,1165@1223
Louis XVII,1214,1270,1214 years@70 years
Philip IV,1268,1314,1268@1314
Three groups,1302,1302,1302
Valowa morning,1328,1589,1328@1589
Philip VI,1293,1350,1293@1350
Edward III,1312,1377,1312@77 years
100 Years War,1339,1453,1339@1453
Battle of Cresy,1346,1346,1346
Battle of Poitiers,1356,1356,1356
Edward Black Prince,1330,1376,1330 years@76 years
Charles VII,1403,1461,1403@61 years
Jeanne-d'Arc,1412,1431,1412@31
Jack-cool,1395,1456,around 1395@1456
Charles VIII,1470,1498,1470@98
Rose War,1455,1485,1455@1985
Henry VII,1457,1509,1457@1509
Tudor morning,1485,1603,1485@1603
Staufen morning,1138,1254,1138 12
Saturday morning,-1,300,previous 1 year@3 rd century
Anddra morning,-1,300,the previous 1 year@3 rd century
Cheng-hwa,1371,1434,1371@1434
Muromachi shogunate,1338,1573,1338@1573
Melaka Kingdom,1370,1511,late 14th century@1511
Kingdom of Malaca,1370,1511,late 14th century@1511
Mataram Kingdom,1570,1755,at the end of the 16th century@1755
Kingdom of Aceh,1470,1930,the end of the 15 th century@early 20 th century
Ming,1368,1644,1368@1644
Red wine disturbance,1351,1366,1351 years@66 years
Zhu Yuanzi,1328,1398,1328@98
Hong Kong,1328,1398,1328@98
Abolition of Ministry of Taipei,1380,1380,1380
Abolition of the prime minister system,1380,1380,1380
Jianmen,1383,1402,1383@1402
Emperor,1383,1402,1383@1402
The role of Yasushi,1399,1402,1399@1402
Tan Yu Zhu Zhen,1360,1424,1360@1424
Emperor Yongle,1360,1424,1360@1424
Adult,1360,1424,1360@1424
Mongolia expedition,1410,1424,1410@24 years
Cheng-hwa,1371,1434,1371@1434
Kitamoto,1371,1388,1371@88 years
Orthodox Emperor,1427,1464,1427 years@64 years
Eiken,1427,1464,1427@64 years
Esen-Han,1454,1454,1454
Altan-Han,1507,1582,1507@1982
Emperor Buddhism,1563,1620,1563@1620
Kamimune,1563,1620,1563@1620
Zhang Xiang,1525,1582,1525@1982
Constitution constitution,1550,1612,1550@1612
Wei Tadashi,1627,1627,1627
Chung emperor,1610,1644,1610@44 years
Kimune,1610,1644,1610@44 years
Lee Autonics,1606,1645,1606@45 years
Nurhachi,1559,1626,1559@1626
Taicang,1559,1626,1559@1626
After payment,1616,1636,1616@36 years
Gold,1616,1636,1616@36 years
Taejong,1592,1643,1592@1643
Hong Taiji,1592,1643,1592@1643
Wang Yang Ming,1472,1528,1472@1528
Wang Meng,1472,1528,1472@1528
Lee Sang,1527,1602,1527@1602
Lee Shogo,1527,1602,1527@1602
Yellow Sectarian,1610,1695,1610@95
Takemitsu Kaito,1613,1682,1613@1982
Xu Gwan,1562,1633,1562@1633
Lee Jin-jun,1523,1596,around 1523@196
Song Saturn,1590,1650,around 1590@1650
Tung Chang,1555,1636,1555@1636
Qing,1616,1912,1616@1912
Shunya Emperor,1638,1661,1638 years@61 years
Sekai,1638,1661,1638 years@61 years
Kure San-kiri,1612,1678,1612@78 years
Kangxi,1654,1722,1654@1722
The patron,1654,1722,1654@1722
The three clans' turbulence,1673,1681,1673@81 years
Zheng Su,1624,1662,1624@62
Zheng Ling Dragon,1604,1661,1604@61 years
Conflict decree,1661,1661,1661
Mr. Chung Taiwan,1661,1683,1661@1983
Treaty of Nerchinsk,1689,1689,1689
Yongzheng Emperor,1678,1735,1678@1735
Sejong,1678,1735,1678@1735
Caught Treaty,1727,1727,1727
Qianlong,1711,1799,1711@1999
Kojong,1711,1799,1711@99
White Lionism Ran,1796,1804,1796@1804
Yellow Sectarian,1610,1695,1610@95
Takemitsu Kaito,1613,1682,1613@1982
Ohio,1619,1692,1619@92
Qian Dao,1728,1804,1728@1804
Earthquake,1723,1777,1723@77 years
Stepham court,1735,1815,1735@1815
Eight Oyama people,1625,1625,1625
Francisco Xavier,1506,1552,around 152 years@52 years
Francisco Chavier,1506,1552,around 152 years@52 years
Mateo Rich,1552,1610,1552@1610
Yu Meng,1552,1610,1552@1610
Xu Gwan,1562,1633,1562@1633
Adam = Shahl,1591,1666,1591@1666
Yumeru Yu,1591,1666,1591@1666
Fellbeast,1623,1688,1623@88 years
Minami-Honen,1623,1688,1623@88 years
Bouvet,1656,1730,1656@1730
Hakuishin,1656,1730,1656@1730
Regis,1663,1738,1663@1738
Lightning Takashi,1663,1738,1663@1738
Castiglione,1688,1766,1688@1766
Glorious Night,1688,1766,1688@1766
Pagan morning,1044,1299,1044@1299
Tung Guo Morning,1531,1752,1531@1752
Combow morning,1752,1885,1752@1885
Araunpaya morning,1752,1885,1752@1885
Taksin,1734,1782,1734@82
Sukhothai morning,1257,1500,1257@15th century
Ayutaya morning,1351,1767,1351@1767
Rattanakosin morning,1782,1782,1782
Chakri Morning,1782,1782,1782
Rama I,1735,1809,1735@1809
Cambodia,70,1884,the end of the first century@1884
Chen Dynasty,1225,1400,1225@1400
Liberty,1384,1433,1384@1433
Dynasty,1428,1789,1428@1527@1532@1789
Nishiyama Morning,1778,1802,1778@1802
Nguyen Dynasty,1802,1945,1802@1945
Ochinikuni,1802,1887,1802@87 years
Kingdom of Johor,1530,1718,around 1530@1718
Kudiri,928,1222,928@1222
Kingdom of Aceh,1470,2000,the late 15th century@20th century
Singossari morning,1222,1292,1222@92
Majapahit kingdom,1293,1520,1293 around the year 1520
Majapit kingdom,1293,1520,1293 around the year 1520
Mataram Kingdom,1570,1755,at the end of the 16th century@1755
Kingdom of Banten,1527,1813,around 1527@1813
Melaka Kingdom,1370,1511,late 14th century@1511
Kingdom of Malaca,1370,1511,late 14th century@1511
Joseon Dynasty,1392,1910,1392@1910
Mr. Lee Korea,1392,1910,1392@1910
Lee Chengli,1335,1408,1335@1408
Taegu,1335,1408,1335@1408
Taejong,1367,1422,1367@1422
Invasion of Korea,1592,1598,1592@93 years@1997@98
Yi Sun-sin,1545,1598,1545@98
Tsunkapa,1357,1419,1357@1419
Paspa,1235,1280,1235 years@80 years
Pakpa,1235,1280,1235 years@80 years
Tempei,1372,1439,1372@1439
Kamakura Shogunate,1185,1333,1185@1333
Yoritomo Mori,1147,1199,1147@99
North-South morning conflict,1336,1392,1336@92
Muromachi shogunate,1338,1573,1338@1573
Yoshimitsu Ashikaga,1358,1408,1358@1408
Francisco Xavier,1506,1552,around 152 years@52 years
Francisco Chavier,1506,1552,around 152 years@52 years
Oda Nobunaga,1534,1582,1534@1982
Toyotomi Hideyoshi,1537,1598,1537@98
Invasion of Korea,1592,1598,1592@93 years@1997@98
Nagamasa Yamada,1630,1630,1630
Tokugawa Ieyasu,1542,1616,1542@1616
Edo shogunate,1603,1867,1603@1867
Tokugawa shogunate,1603,1867,1603@1867
Chigata-Han Country,1227,1400,1227@the second half of the 14th century
West Chaga Thai Han County,1330,1360,around 1330@60 years
Timur,1336,1405,1336@1405
Timur morning,1370,1507,1370@1507
Timur Empire,1370,1507,1370@1507
Il Han County,1258,1353,1258@1353
Kipchak-Han County,1243,1502,1243@1502
Battle of Ankara,1402,1402,1402
Sharp,1377,1447,1377@1447
Urg-Baek,1394,1449,1394@1449
Ottoman Empire,1299,1922,1299@1922
Room = Seljuk,1077,1308,1077@1308
Ottoman I,1258,1326,1258@1326
Ottoman Bay,1258,1326,1258@1326
Battle of Kosovo,1389,1389,1389
Bayardit I,1360,1403,1360@1403
Battle of Nicopolis,1396,1396,1396
Sigismund,1368,1437,1368@1437
Battle of Ankara,1402,1402,1402
Mehmet II,1432,1481,1432@81
Destruction of Byzantine Empire,1453,1453,1453
Kim Han County,1430,1783,around 1430@1783
Selim I,1470,1520,1470@1520
Mamluku,1250,1517,1250@1517
Suleiman I,1494,1566,1494@1566
Battle of Moherch,1526,1526,1526
Vienna siege,1529,1529,1529
First Vienna siege,1529,1529,1529
Battle of the Preveza,1538,1538,1538
Mimary = Sinan,1489,1587,1489@1587
Barkey,1526,1600,1526@1600
Battle of Lepanto,1571,1571,1571
Vienna siege,1683,1683,1683
Second Vienna siege,1683,1683,1683
Treaty of Carlovitz,1699,1699,1699
Ahmet III,1673,1736,1673@1736
Safavid Morning,1501,1736,1501@1736
Ismailer I,1487,1524,1487@1524
Abbas I,1571,1629,1571@1629
Afshir morning,1736,1796,1736 years@96 years
Kajar morning,1796,1925,1796@1925
Clown Bite,1451,1510,1451@1510
Bukhara-Han kingdom,1500,1920,1500@1920
Bohara = Han Kingdom,1500,1920,1500@1920
Hiva-Han County,1512,1920,1512@1920
Ko Khando Han kingdom,1710,1876,around 1710@1876
Mughal Empire,1526,1858,1526@1858
BaBle,1483,1530,1483@1530
Battle of Panipat,1526,1526,1526
Akbar,1542,1605,1542@1605
Jahan Girl,1569,1627,1569@1627
Shah-Jahan,1592,1666,1592@1666
AURANG ZEBUE,1618,1707,1618@1707
Kingdom of Vijayanagar,1336,1649,1336@1649
Shivaji,1627,1680,1627@80 years
Kingdom of Mara,1601,1818,17th century@1818
Maratha alliance,1708,1818,1708@1818
Kabir,1440,1518,1440 Around the year 1518
Nanak,1469,1538,1469@1538
Mumutaz-Mahal,1631,1631,1631
Marko-Polo,1254,1324,1254@1324
Enrique Navigation Prince,1394,1460,1394@1460
Bartolomeu-Diaz,1450,1500,around 1450@1500
Vasco da Gama,1469,1524,around 1469@1524
Battle of the sea off Diu,1509,1509,1509
Toscanelli,1397,1482,1397@1482
Columbus,1451,1506,1451@1506
Isabel,1451,1504,1451@1504
Isabella,1451,1504,1451@1504
Treaty of Tordesillas,1494,1494,1494
Zaragoza Treaty,1529,1529,1529
Cabot,1451,1557,around 1451@98 (around 1476@1557
Cabral,1460,1526,around 1460@1526
Amerigo Vespucci,1454,1512,1454@1512
Balpore,1475,1519,around 1475@1519
Magellan,1480,1521,around 1480@1521
Magalyang,1480,1521,around 1480@1521
World round trip,1519,1522,1519@22 years
Cortes,1485,1547,1485@1547
Conquest of Mexico,1519,1521,1519@21 years
Inca Empire,1200,1533,around 1200@1533
Inca civilization,1200,1533,around 1200@1533
Pizarro,1470,1541,around 1470@1541
Peru conquest,1532,1533,1532 years@33 years
Ras-Casas,1474,1566,1474@1566
Cosimo-de-Medici,1389,1464,1389@1464
Lorenzo-de-Medici,1449,1492,1449@92
Dante,1265,1321,1265@1321
"Shinsei",around 1293,1293,1293
Petrarch,1304,1374,1304@74
Boccaccio,1313,1375,1313@75 years
Machiavelli,1469,1527,1469@1527
Giotto,1266,1337,around 1266@1337
Brunelleschi,1377,1446,1377@1446
Ghiberti,1378,1455,1378@1455
Donatherelo,1386,1466,around 1386@1466
Bramante,1444,1514,1444@1514
Potti Cher,1444,1510,around 1444@1510
Leonardo da Vinci,1452,1519,1452@1519
Michelangelo,1475,1564,1475@1564
Raphael,1483,1520,1483@1520
Erasmus,1469,1536,around 1469@1536
Fan = Ike brothers,1366,1441,around 1366@1426@around 1380@1441
Bruegel,1528,1569,1528@69 years
Dürer,1471,1528,1471@1528
Cranach,1472,1553,1472@1553
Holbein,1497,1543,1497@1543
Leuhilin,1455,1522,1455@1522
François I,1494,1547,1494@1547
Rabelais,1494,1553,around 1494@1553
Montaigne,1533,1592,1533@92
Cervantes,1547,1616,1547@1616
Chaucer,1340,1400,around 1340@1400
Thomas-More,1478,1535,1478@1535
Shakespeare,1564,1616,1564@1616
Gutenberg,1400,1468,around 1400@68 years
Copernicus,1473,1543,1473@1533
Giordano Bruno,1548,1600,1548@1600
Galilei,1564,1642,1564@1642
Galileo Galilei,1564,1642,1564@1642
Kepler,1571,1630,1571@1630
Martin-Luther,1483,1546,1483@1546
Carl V,1500,1558,1500@58 years
Worms Imperial Council,1521,1521,1521
Knight war,1522,1522,1522
Munzer,1490,1525,around 1490@1525
German farmers' war,1524,1525,1524@25 years
François I,1494,1547,1494@1547
Italian war,1494,1559,1494@1559
Vienna siege,1509,1529,1529@9 years
First Vienna siege,1509,1529,1529@9 years
Shumalkalden War,1546,1547,1546@47 years
Augsburg's religious conspiracy,1555,1555,1555
Zwingli,1484,1531,1484@1531
Calvin,1509,1564,1509@64 years
Henry VIII,1491,1547,1491@1547
Emperor's Law,1534,1534,1534
King's supreme law,1534,1534,1534
Edward VI,1537,1553,1537@53 years
Mary I,1516,1558,1516@58 years
Elizabeth I,1533,1603,1533@1603
Unified law,1559,1559,1559
Ignatius = Loyola,1491,1556,around 1491@1556
Francisco Xavier,1506,1552,around 152 years@52 years
Francisco Chavier,1506,1552,around 152 years@52 years
Mateo Rich,1552,1610,1552@1610
Council of Trent,1545,1563,1545@63 years
Council of Trent,1545,1563,1545@63
Italian war,1494,1559,1494@1559
Kato-Cambresi Convention,1559,1559,1559
Maximilian I,1459,1519,1459@1519
Carlos I,1500,1558,1500@58 years
Felipe II,1527,1598,1527@98
Battle of Lepanto,1571,1571,1571
Portuguese consolidation,1580,1640,1580@1640
Dutch Revolutionary War,1568,1609,1568@1609
Utrecht Ally,1579,1579,1579
Declaration of Independence,1581,1581,1581
Netherlands,1581,1581,1581
Armistice Treaty,1609,1609,1609
Willem Orangerie,1533,1584,1533@84 years
William Orange,1533,1584,1533@84 years
Tudor morning,1485,1603,1485@1603
Henry VII,1457,1509,1457@1509
Henry VIII,1491,1547,1491@1547
Thomas-More,1478,1535,1478@1535
Enclosure,1470,1700,late 15th century@17th century
Enclosure,1470,1700,late 15th century@17th century
Primary enclosure,1470,1700,late 15th century@17th century
Mary I,1516,1558,1516@58 years
Elizabeth I,1533,1603,1533@1603
Armada war,1588,1588,1588
Hawkins,1532,1622,1532@95 years@around 1562@1622
Drake,1543,1596,around 1543@96 years
Lauri,1552,1618,1552@1618
Valowa morning,1328,1589,1328@1589
Catherine,1519,1589,1519@89 years
Huguenot War,1562,1598,1562@98
Henry IV,1553,1610,1553@1610
Bourbon Morning,1589,1830,1589@1792@1814@30 years
King of Nantes,1598,1598,1598
The decree of Nantes,1598,1598,1598
Louis XIII,1601,1643,1601@43 years
Richelieu,1585,1642,1585@1642
Louis XIV,1638,1715,1638@1715
Mazarin,1602,1661,1602@61 years
Friend's turbulence,1648,1653,1648@53 years
Pyrenees Convention,1659,1659,1659
Thirty Years War,1618,1648,1618@48 years
Boomer refutation,1618,1618,1618
Bohemian rebellion,1618,1618,1618
Gustav Adolf,1594,1632,1594@1632
Walenstein,1583,1634,1583@1634
Warren Stein,1583,1634,1583@1634
The West Coast Treaty,1648,1648,1648
Ivan IV,1530,1584,1530@84 years
Kazan-Han County,1445,1552,1445@1552
Astrakhan-Han County,1466,1556,1466@1556
Yellmark,1585,1585,1585
Mikhail Romanoff,1596,1645,1596@1645
Romanov morning,1613,1917,1613@1917
Puritan Revolution,1642,1649,1642@49 years
Stuart morning,1603,1714,1603 years@49 years@1660 year@1714 year
James I,1566,1625,1566@1625
James VI,1566,1625,1566@1625
Charles I,1600,1649,1600@49 years
Petition for rights,1628,1628,1628
Short-term Congress,1640,1640,1640
Long-term lecture,1640,1653,1640@53 years
Cromwell,1599,1658,1599@1658
Battle of Nesby,1645,1645,1645
Republicans,1649,1660,1649@60 years
Commonwealth,1649,1660,1649@60 years
Conquest of Ireland,1649,1649,1649
Conquest of Scotland,1649,1649,1649
Navigation Act,1651,1651,1651
Restoration restoration,1660,1660,1660
Charles II,1630,1685,1630@1985
Judging Act,1673,1673,1673
Person protection law,1679,1679,1679
James II,1633,1701,1633@1701
Honorary Revolution,1688,1689,1688@1989
The chapter on the right,1689,1689,1689
William III,1650,1702,1650@1702
Mary II,1662,1694,1662@94
Queen Anne,1665,1714,1665@1714
Hanover morning,1714,1917,1714@1917
George I,1660,1727,1660@1727
Walpole,1676,1745,1676@1745
Methane Convention,1703,1703,1703
Louis XIV,1638,1715,1638@1715
Colbert,1619,1683,1619@83
East India Company Rebuilding,1664,1664,1664
Abolition of the King of Nantes,1685,1685,1685
Abolition of Nantes' Decree,1685,1685,1685
Southern Netherlands Inheritance War,1667,1668,1667@68 years
Dutch invasion war,1672,1678,1672@78 years
Farutsu war,1688,1697,1688@97 years
Pulp succession war,1688,1697,1688@97 years
Spain succession war,1701,1714,1701@13 years@14 years
Felipe V,1683,1746,1683@1746
Philip V,1683,1746,1683@1746
Treaty of Utrech,1713,1713,1713
Rastatt Convention,1714,1714,1714
Louis XV,1710,1774,1710@74 years
Friedrich-Wilhelm I,1688,1740,1688@1740
Friedrich II,1712,1786,1712@86
King Friedrich,1712,1786,1712@86
Treaty of Carlovitz,1699,1699,1699
Carl VI,1685,1740,1685@1740
Maria-Theresia,1717,1780,1717@80 years
Austria Succession War,1740,1748,1740@48 years
Seven Years War,1756,1763,1756@63 years
Voltaire,1694,1778,1694@1778
Josef II,1741,1790,1741@90 years@1765@90 years
Stenka = Rajin,1671,1671,1671
Peter I,1672,1725,1672@1725
Peter the Great,1672,1725,1672@1725
Treaty of Nerchinsk,1689,1689,1689
Northern War,1700,1721,1700@21 years
Carl XII,1682,1718,1682@1718
Bering,1681,1741,1681@1741
Fuxman,1766,1766,1766 after 1966
Catherine II,1729,1796,1729@1996
Kim Han County,1430,1783,around 1430@1783
Pugachev's revolt,1773,1775,1773@75 years
Yake Wo Morning,1386,1572,1386@1572
Jagueroau morning,1386,1572,1386@1572
Poland split,1772,1795,1772@1793@1795
Kosushiko,1746,1817,1746@1817
Albuquerque,1453,1515,1453@1515
Mataram Kingdom,1570,1755,at the end of the 16th century@1755
Ampoina incident,1623,1623,1623
East India Company Rebuilding,1664,1664,1664
French East India Company Rebuilding,1664,1664,1664
Duplex,1697,1763,1697@1763
Seven Years War,1756,1763,1756@63 years
Clive,1725,1774,1725@74 years
Battle of Plushy,1757,1757,1757
Lauri,1552,1618,1552@1618
UK = Dutch war,1652,1674,1652@74 years
British orchid war,1652,1674,1652@74 years
Farutsu war,1688,1697,1688@97 years
Pulp succession war,1688,1697,1688@97 years
Spain succession war,1701,1714,1701@13 years@14 years
Queen Anne war,1702,1713,1702@13 years
Treaty of Utrech,1713,1713,1713
Austria Succession War,1740,1748,1740@48 years
King George War,1744,1748,1744@48 years
Seven Years War,1756,1763,1756@63 years
French = Indian War,1755,1763,1755@63 years
Paris Convention,1763,1763,1763
Songhai Kingdom,1464,1591,1464@1591
Daughter Kingdom,1601,1894,the beginning of the 17th century@1894
Kingdom of Buganda,1601,1894,17th century@1894
Ashanti Kingdom,1670,1902,late 17th century@1902
Boyle,1626,1691,1626@91
Huygens,1629,1695,1629@95
Newton,1642,1727,1642@1727
Lavoisier,1743,1794,1743@94
Laplace,1749,1827,1749@1827
Harvey,1578,1657,1578@1657
Rinne,1707,1778,1707@78 years
Jenner,1749,1823,1749@1823
Francis Bacon,1561,1626,1561@1626
Hobbes,1588,1679,1588@1679
Rock,1632,1704,1632@1704
Hume,1711,1776,1711 years@76 years
Descartes,1596,1650,1596@1650
Spinoza,1632,1677,1632@1977
Leibniz,1646,1716,1646@1716
Pascal,1623,1662,1623@62 years
Kant,1724,1804,1724@1804
Filmer,1589,1653,1589@1653
Poudan,1530,1596,1530 years@96 years
Poše,1627,1704,1627@1704
Grotius,1583,1645,1583@1645
Hobbes,1588,1679,1588@1679
Rock,1632,1704,1632@1704
Montesquieu,1689,1755,1689@1755
Voltaire,1694,1778,1694@1778
Rousseau,1712,1778,1712@78 years
Diderot,1713,1784,1713@84
D'Alembert,1717,1783,1717@83 years
Kaneh,1694,1774,1694@1774
Turgot,1727,1781,1727@81
Adam = Smith,1723,1790,1723@90 years
Rubens,1577,1640,1577@1640
Fan Dyke,1599,1641,1599@1641
Rembrandt,1606,1669,1606@69 years
Vermeer,1632,1675,1632 years@75 years
El-Greco,1541,1614,around 1541@1614
Velazquez,1599,1660,1599@1660
Murillo,1617,1682,1617@1982
Watte,1684,1721,1684@1721
Boucher,1703,1770,1703@70 years
Fragonard,1732,1806,1732@1806
Bach,1685,1750,1685@1750
Handel,1685,1759,1685@1759
Haydn,1732,1809,1732@1809
Mozart,1756,1791,1756@91
Beethoven,1770,1827,1770@1827
Milton,1608,1674,1608@74 years
Banyan,1628,1688,1628@88 years
Defoe,1660,1731,1660@1731
Swift,1667,1745,1667@1745
Corneille,1606,1684,1606@84 years
Racine,1639,1699,1639 years@19 years
Molière,1622,1673,1622@73
Enclosure,1701,1900,18th century@19th century
Enclosure,1701,1900,18th century@19th century
Secondary encapsulation,1701,1900,18th century@19th century
John Kay,1704,1764,circa 1704,1704
Hargreaves,1778,1778,1778
ArcLight,1732,1792,1732@92
Crompton,1753,1827,1753@1827
Cartwright,1743,1823,1743@1823
Whitney,1765,1825,1765@1825
Newcomen,1663,1729,1663@1729
Wat,1736,1819,1736@1819
Derby,1677,1763,1677@1717@1711@63 years
Fulton,1765,1815,1765@1815
Trevisic,1771,1833,1771@1833
Stevenson,1781,1848,1781@1848
Ladite movement,1811,1817,1811@17 years
Seven Years War,1756,1763,1756@63 years
George III,1738,1820,1738@1820
Sugar law,1764,1764,1764
Stamp method,1765,1765,1765
Townsend Law,1767,1767,1767
Tea Act,1773,1773,1773
Boston Tea Party Incident,1773,1773,1773
Boston harbor closure,1774,1774,1774
American Revolutionary War,1775,1783,1775@83
Battle of Lexington,1775,1775,1775
Washington,1732,1799,1732@1999
Patrick Henri,1736,1799,1736@1999
Thomas Pain,1737,1809,1737@1809
Declaration of Independence,1776,1776,1776
American Declaration of Independence,1776,1776,1776
Jefferson,1743,1826,1743@1826
Battle of Saratoga,1777,1777,1777
Franklin,1706,1790,1706@90 years
Participate in France,1778,1778,1778
Spain participation,1779,1779,1779
Dutch participation in the Netherlands,1780,1780,1780
Armed neutral alliance,1780,1780,1780
La Fayette,1757,1834,1757@1834
Kosushiko,1746,1817,1746@1817
Battle of Yorktown,1781,1781,1781
Paris Convention,1783,1783,1783
American Union Convention,1777,1777,1777
Constitution establishment meeting,1787,1787,1787
Hamilton,1757,1804,1757@1804
French Revolution,1789,1799,1789@99
Sheers,1748,1836,1748@1836
Louis XVI,1754,1793,1754@93
Mari-Antoinette,1755,1793,1755@93
Turgot,1727,1781,1727@81
Neckel,1732,1804,1732@1804
National Lectures,1789,1791,1789@91
The oath of the playground,1789,1789,1789
Tennis Court Oath,1789,1789,1789
Constitutional Council,1789,1789,1789
Bastille prison assault,1789,1789,1789
Abolition of feudal privilege,1789,1789,1789
Human Rights Declaration,1789,1789,1789
Declaration of human and civil rights,1789,1789,1789
La Fayette,1757,1834,1757@1834
Versailles march,1789,1789,1789
Mirapo,1749,1791,1749@91
Varenne escape incident,1791,1791,1791
Pilnit's Declaration,1791,1791,1791
Legislative Association,1791,1792,1791@92
Gironde cabinet,1703,1792,1792@3 years
August 10 incident,1792,1792,1792
National Council,1792,1795,1792@95
Battle of Walmie,1792,1792,1792
First Republic,1792,1804,1792@1804
Louis XVI executions,1793,1793,1793
Pit,1759,1806,1759@1806
The 1st French Union Alliance,1793,1797,1793@97
Implementation of conscription system,1793,1793,1793
Vindy peasant rebellion,1793,1793,1793
Terror politics,1793,1794,1793@94
Muller,1743,1793,1743@93
Robespierre,1758,1794,1758@94
Evere,1757,1794,1757@94
Danton,1759,1794,1759@94
Royalists rebellion,1795,1795,1795
President Government,1795,1799,1795@1999
Baboff,1760,1797,1760@97
Napoleon-Bonaparte,1769,1821,1769@1821
Napoleonic war,1796,1815,1796@1815
Italy expedition,1796,1797,1796@97 years
Egypt expedition,1798,1799,1798@99 years
The 2nd French Union Alliance,1799,1802,1799@1802
Brühmer 18th coup,1799,1799,1799
Napoleonic era,1799,1815,1799@1815
Governing government,1799,1804,1799@1804
Government government,1799,1804,1799@1804
Religious agreement,1801,1801,1801
Concorder,1801,1801,1801
Ji Ami,1802,1802,1802
Life conviction,1802,1802,1802
Napoleon Code,1804,1804,1804
French Civil Code,1804,1804,1804
Napoleon I,1804,1815,1804@14 years@15 years
Josephine,1763,1814,1763@1814
First Emperor,1804,1815,1804@14 years@15 years
The 3rd French Union Alliance,1805,1805,1805
Battle of Trafalgar,1805,1805,1805
Nelson,1758,1805,1758@1805
Joseph,1768,1844,1768@1844
Louis,1778,1846,1778@1846
Battle of Austerlitz,1805,1805,1805
Three Emperor's Battle,1805,1805,1805
Line alliance,1806,1813,1806@13 years
Line Federation,1806,1813,1806@13 years
Holy Roman Empire Disappearance,1806,1806,1806
Franz II,1768,1835,1768@1835
Battle of Jena,1806,1806,1806
Continental Block Order,1806,1806,1806
Berlin Royal Decree,1806,1806,1806
Tilgit Treaty,1807,1807,1807
Grand Duchy of Warsaw,1807,1814,1807@14 years
Mari-Louise,1791,1847,1791@1847
Spanish revolt,1808,1814,1808@14 years
STEIN,1757,1831,1757@1831
Haldenberg,1750,1822,1750@1822
Fichte,1762,1814,1762@1814
Humpholt,1767,1835,1767@1835
Russian expedition,1812,1812,1812
Moscow expedition,1812,1812,1812
The 4th French Union Alliance,1813,1814,1813@14
Liberation War,1813,1814,1813@14 years
Battle of Leipzig,1813,1813,1813
National war,1813,1813,1813
Louis XVIII,1755,1824,1755@1824
Vienna conference,1814,1815,1814@15 years
Battle of Waterloo,1815,1815,1815
Wellington,185,1769,1769@185
One hundred days heaven,1815,1829,1815@22 years@29 years
Vienna regime,1815,1848,1815@48 years
Vienna conference,1814,1815,1814@15 years
Metternich,1773,1859,1773@1859
Talelan,1754,1838,1754@1838
Alexander I,1777,1825,1777@1825
Carlsbert Resolution,1819,1819,1819
Naples uprising,1820,1820,1820
Piemonte uprising,1821,1821,1821
The Spanish constitutional revolution,1820,1820,1820
Uprising of Saint-Demang,1791,1791,1791
Toussaint-leverture,1743,1803,1743@1803
Simon-Pobal,1783,1830,1783@1830
Saint-Martin,1778,1850,1778@1850
Hidalgo,1753,1811,1753@1811
Canning,1770,1827,1770@1827
Monroe,1758,1831,1758@1831
Monroe Declaration,1823,1823,1823
Monroe textbook,1823,1823,1823
Greek Revolutionary War,1821,1829,1821@29 years
Adrianople Convention,1829,1829,1829
London Conference,1830,1830,1830
Reconstruction monarchy,1814,1830,1814@30 years
Louis XVIII,1755,1824,1755@1824
Charles X,1757,1836,1757@1836
Soldiers in Algeria,1805,1830,1830@5 years
Abdul-Cadill,1808,1883,1808@83
July Aichi,1830,1830,1830
The July Revolution,1830,1830,1830
Louis-Philippe,1773,1850,1773@1850
King July of the month,1830,1848,1830 years@48 years
Poland rebellion,1830,1831,1830 years@31 years
German revolt,1830,1830,1830
